RID,Age,Gender,Zip,Region,Hispanic,Ethnicity,HHI,Education,Political party,
5f959cc9-2794-bf4d-6c07-4be2fad078e1,70,Female,82834,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican,
5f95db7c-6b17-aa87-5d6f-7fd33452b814,70,Female,78633,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican,
5f946a94-bece-4b87-a517-ff8a5d7f639a,70,Female,78613,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","Completed some college, but no degree",Independent,
5f958984-a1c2-c0c5-0316-0d97f8796976,70,Female,62801,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Republican,
5f95aad8-e6c8-1e6a-3844-d58f92fcc4fe,70,Female,62526,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",High school graduate,Republican,
5f94cab9-f08a-a956-6ac7-d3196a77cb00,70,Female,60417,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999",Associate Degree,Democrat,
5f95939a-33d8-913a-08c5-30e719b47c24,70,Female,56301,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999",High school graduate,Democrat,
5f957b3f-5123-fc6b-0b2d-319c5e06ffc9,70,Female,49445,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",Independent,
5f94d986-2ca6-9688-be34-9db91289497d,70,Female,43440,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","Completed some college, but no degree",Republican,
5f95a354-84d5-9fbc-a472-217172e94974,70,Female,43420,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Democrat,
5f954dea-586e-63d8-3dbe-d2d69b1decb4,70,Female,37814,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","College Degree (such as B.A., B.S.)",Republican,
5f94a323-15b7-88f4-19f4-e1beca1d3b9e,70,Female,37765,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","Completed some college, but no degree",Republican,
5f95a325-5c07-50eb-1260-485ccb32e2d2,70,Female,30281,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Republican,
5f95b0fb-32de-fc41-5d8f-09a0a555bd82,70,Female,27511,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Democrat,
5f954dcd-8f0f-c850-a233-ddd6d7291545,70,Female,18040,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Other post high school vocational training,Independent,
5f95646e-def8-e066-06af-eed364f5579b,70,Female,14823,Midwest,"Yes, another Hispanic, Latino, or Spanish origin *** Ecuador ",White ,"$10,000 to $14,999",Associate Degree,Independent,
5f9569f1-bab2-d44c-e6ce-82e32f7abf6a,70,Female,14094,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Other post high school vocational training,Democrat,
5f958786-4ef1-13b2-5209-9122a4851db1,70,Female,11435,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Democrat,
5f95a012-1a34-f87a-a030-aefbff4a04bc,70,Female,8046,Midwest,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$55,000 to $59,999","College Degree (such as B.A., B.S.)",Democrat,
5f955f8f-14e6-8645-e8d3-069a5268be5a,70,Female,7014,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican,
5f95531a-9c41-264a-e2e9-1d6f88cf2c11,70,Male,67056,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Republican,
5f94d1cc-9307-2500-4a8c-e4d68b6bec0d,70,Male,60152,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Associate Degree,Democrat,
5f94c143-cf92-f678-c179-7546e3e14741,70,Male,47715,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Independent,
5f955171-6f0e-acd8-a59b-702a146361d3,70,Male,46236,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Masters degree,Democrat,
5f957623-fdc5-6f09-30dd-c05e56227e89,70,Male,45887,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","Completed some college, but no degree",Democrat,
5f959629-5702-fbad-2472-b7d0b3c3f023,70,Male,33157,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",Democrat,
5f956e09-7217-fbb2-7715-011f5f455a84,70,Male,32725,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Independent,
5f9570bd-7d8a-b3df-2a2e-badebf4913b1,70,Male,32162,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","Completed some college, but no degree",Independent,
5f956e68-7907-f0b3-5146-1600be09a0af,70,Male,24084,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some graduate, but no degree",Independent,
5f95a1c9-6361-66bf-a1bc-83f3bcc94315,70,Male,10314,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican,
5f95d215-1dd9-0744-5394-0c971679c27a,70,Male,7410,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Masters degree,Republican,
5f958e85-0343-fabc-4df1-cc7806ffc83d,70,Male,6880,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f9588a7-04af-8f82-366e-2dd463243d4d,70,Male,1247,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Independent,
5f95b361-9485-7d7e-16da-748a0c78f321,69,Female,98371,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","Completed some college, but no degree",Democrat,
5f95c4a0-e87e-2177-1341-72e32c6c06f6,69,Female,92843,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some college, but no degree",Republican,
5f95bb3b-9794-11aa-c5b5-5754350244e4,69,Female,85374,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",Democrat,
5f958e7b-ffe8-7db8-1ce5-66bd12fa5a3e,69,Female,85204,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","Completed some graduate, but no degree",Democrat,
5f94887c-8ccd-eddf-9270-ac817eb528f3,69,Female,78230,South,"Yes, Mexican, Mexican American, Chicano",White ,"$25,000 to $29,999","Completed some college, but no degree",Independent,
5f95b587-6763-419a-6eeb-65b32f1e99af,69,Female,78154,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f95847b-0f3c-2a86-9230-836ffde1139b,69,Female,77095,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",Democrat,
5f952080-c91a-f0ae-a581-c9d36e79fe19,69,Female,61477,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999",Associate Degree,Republican,
5f956df7-562f-0d90-2017-a115e9ffbf1a,69,Female,60456,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Republican,
5f94d7c9-b885-98b5-3678-c209720441a5,69,Female,58078,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Democrat,
5f9576ae-4aac-01fe-5f03-a30b025bf6e7,69,Female,56278,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Democrat,
5f94d1a7-ca0e-7d5f-f32a-02efcfaf9265,69,Female,54915,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999",High school graduate,Democrat,
5f94c9c5-e257-3389-a2de-e0926939c529,69,Female,54901,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Associate Degree,Independent,
5f94b4b4-07d3-db38-5bb5-8a1e9626817d,69,Female,53587,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Republican,
5f95d72e-a817-b533-b86c-1e7fcd3ac9df,69,Female,49420,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Masters degree,Democrat,
5f9481ae-65b7-d4d8-ba56-6072141244b2,69,Female,39305,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","Completed some college, but no degree",Republican,
5f9584e4-9e32-f818-4bb1-d7196352742e,69,Female,33594,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some college, but no degree",Republican,
5f958835-40b3-cf13-b45f-d2306d769db3,69,Female,33403,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Democrat,
5f94ebd1-c0aa-b204-462b-329ade550be2,69,Female,29556,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat,
5f9529fc-dcd2-0142-9c13-096e81a91dab,69,Female,21222,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Associate Degree,Republican,
5f948244-1309-880a-1da2-48f27b220d02,69,Female,17557,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Independent,
5f948a00-c74f-a943-65ae-4aec83b2c975,69,Female,16506,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Masters degree,Democrat,
5f95833c-40ce-943a-c85d-4f438c113340,69,Female,15644,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Democrat,
5f95c33d-e66b-41da-2e1a-87cb00338974,69,Female,15320,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Democrat,
5f95c1be-3e1a-4156-34d0-1704a62eeac8,69,Female,11203,Midwest,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$125,000 to $149,999",Other post high school vocational training,Democrat,
5f953c50-a241-a19e-06e8-cda8020d19cf,69,Female,10804,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat,
5f956ff3-8ad7-a18e-5b1f-4c4275326595,69,Female,4496,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999",Doctorate degree,Independent,
5f9478df-2f7e-eab4-32dc-dce1a209753f,69,Female,2721,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Republican,
5f947bf8-a958-387d-9e02-60cbde462333,69,Male,98665,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Doctorate degree,Democrat,
5f9325b2-5896-fbf0-9cf0-9718b8ba0eca,69,Male,91016,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",Independent,
5f95c43c-f427-5dad-ffdb-bbf3c22c6bbc,69,Male,89502,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","College Degree (such as B.A., B.S.)",Independent,
5f955db5-0070-e828-b2c3-cf0cb9963e43,69,Male,89110,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Associate Degree,Democrat,
5f95801e-4122-06be-dbe7-4c5987762f49,69,Male,78233,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some college, but no degree",Independent,
5f959c83-9bae-9059-bcca-8819fb0da9f0,69,Male,77399,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Associate Degree,Republican,
5f95ce0f-a11d-364f-521a-8fc85f2b4ee8,69,Male,75765,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Independent,
5f9577d8-2cf7-a7ee-874b-46da4ad6ff5a,69,Male,74361,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Associate Degree,Republican,
5f9494ee-c62d-8985-75e8-f54490d0ebbe,69,Male,60195,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999",High school graduate,Republican,
5f9582b0-29b1-c8ba-8cac-9a55f9f2091e,69,Male,60120,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Masters degree,Democrat,
5f9551c6-7a43-74eb-1814-a2eb94c3d8e2,69,Male,49094,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Independent,
5f954fc0-987f-d915-5ba8-a2c9be5f618e,69,Male,46236,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Independent,
5f956978-4387-0fb8-b825-99e054e150da,69,Male,45242,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Republican,
5f954138-8771-58fe-93db-caf394481b1a,69,Male,33850,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some college, but no degree",Republican,
5f956e95-a9f0-9720-92c5-b94839c0d289,69,Male,33167,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Independent,
5f956fc3-5f2f-f55a-c922-07a4cee7852b,69,Male,32526,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Associate Degree,Republican,
5f95785f-6783-6454-53a8-277c40aac96d,69,Male,30907,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Independent,
5f9479a4-5c84-dc72-31c6-5e604353a898,69,Male,18615,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Associate Degree,Republican,
5f94c823-4fd8-a6a8-eef5-ed8512b2e95e,69,Male,15905,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Other post high school vocational training,Republican,
5f95748c-d01f-6705-00cc-c195f5b26f35,69,Male,15236,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Republican,
5f94a9c9-9e78-3296-8adc-6bbfb1675fc5,69,Male,14845,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Independent,
5f95597b-745c-07c6-8df6-88d20462525e,69,Male,14618,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Independent,
5f95c9fd-705d-f589-265f-9496f58f5f30,69,Male,13308,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999",Associate Degree,Independent,
5f949eb7-7737-1904-5ed4-d66b49932fec,68,Female,99301,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Democrat,
5f95a3a9-1357-df23-eb68-2c23606c2773,68,Female,98382,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Other post high school vocational training,Democrat,
5f95b40d-f74b-b3e8-ad2d-e9c3c6042611,68,Female,94002,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat,
5f9523ee-805e-afec-bc29-56c1603b9b29,68,Female,90247,North,"Yes, Puerto Rican",White ,"$35,000 to $39,999","Completed some college, but no degree",Republican,
5f95d266-e2f0-240d-71c3-dc205a529b66,68,Female,72112,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Other post high school vocational training,Independent,
5f95b9c9-6524-40a6-a2f6-47a61ef2451f,68,Female,70808,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Doctorate degree,Republican,
5f958bbd-0fdd-f51f-a340-b12fde4e84d9,68,Female,70360,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Republican,
5f9592c3-3370-4f35-f2b3-3099e3553c53,68,Female,64801,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Republican,
5f948c9a-08f8-7864-7f40-41850cb162d0,68,Female,63130,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Masters degree,Democrat,
5f9591cf-d929-cf73-1dd5-256b7cc1e4b4,68,Female,61231,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Other post high school vocational training,Democrat,
5f954636-92c7-917b-dab8-c2537304a0c5,68,Female,61201,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Democrat,
5f94c4cf-29f5-b8e7-b9c0-5a91ba2a2560,68,Female,61036,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","Completed some graduate, but no degree",Democrat,
5f957b57-aa7d-ea5c-5601-b920707d4bf8,68,Female,60026,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Doctorate degree,Democrat,
5f95cf28-99a1-37f1-2278-9e26a84c81cc,68,Female,55444,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999",High school graduate,Republican,
5f949013-bacb-a569-428f-3a2c42b25954,68,Female,54230,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Associate Degree,Republican,
5f956cbb-ae77-91a0-04eb-ef173bb39329,68,Female,53090,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican,
